id,name,artist,release_date,popularity,genre
4AmsxBuvjbrjytfHMcEoov,Shouted Serenade,LiSA,2024-04-06,49,rock
3vwgJifwUJHSy7BsvY6puE,誰我為,TK from Ling tosite sigure,2024-05-04,54,rock
0u0fZBgvRjNbzmiLyW6ITX,キラキラの灰,Regal Lily,2024-04-04,48,rock
4bDIAWaOBGAAk95nyXI6zJ,Routines In The Night,Twenty One Pilots,2024-05-24,71,rock
61SRKyox0R9jCzci4JXKBS,What He'll Never Have,Dylan Scott,2024-03-29,78,rock
3GLSPr5dyhrNBvDPpdoPDK,SOUVENIR,BUMP OF CHICKEN,2024-09-04,55,rock
41DlPJXKTCypXdf2eSqa03,bình yên,Vũ.,2024-09-27,66,rock
7g4hIeYVk3h5qQXb9RLeXP,Top 10 staTues tHat CriEd bloOd,Bring Me The Horizon,2024-05-24,67,rock
1e7EdcxkUPFZWfuY4VI3rh,Creatures in Heaven,Glass Animals,2024-04-03,60,rock
4sPGTpguVhyD2KkMKTiJOu,遥か,Aimer,2024-06-05,42,rock
7mczLeiFeYKRb7vtiPjuMb,DArkSide,Bring Me The Horizon,2024-05-24,69,rock
41PdvmQ3BrbEoMReSDCDGP,アポロドロス,Mrs. GREEN APPLE,2024-07-02,63,rock
43vkJIKACSolK6cbPJknEL,マイナーピース,ZAQ,2024-01-04,51,rock
2dono2Koz7DEvGwxUsmMLq,Linger - SiriusXM Session,Royel Otis,2024-05-31,78,rock
73CzgRQHcMiVlC7EZjzjyr,記憶の旅人,Mr.Children,2024-05-03,47,rock
4juomwTgjpVtOKLaiSsJKS,青の朔日,BUMP OF CHICKEN,2024-09-04,54,rock
6DCowyqx9z4926yxFAaQZ3,tears,Hitsujibungaku,2024-02-28,46,rock
5wmkQbOUTLjnDsdLeNgtO3,New Divide,Linkin Park,2024-04-12,62,rock
2jP56WTCglcD8lBh9wwTUA,Eyes Closed (feat. J Balvin),Imagine Dragons,2024-06-28,61,rock
6BN3iFjclJ4teGlmB3fFvo,Yours Ever,Cocktail,2024-08-29,69,rock
4PPK3VK5iDF7Vqmey65li2,Kid,Imagine Dragons,2024-06-28,57,rock
0Ep82OkJOTZKbhkLRfPsdF,Cantabile,Novelbright,2024-04-03,42,rock
13LCTa1YcwoUlFV3fFbGi2,フィードバックを鳴らして,Humbreaders,2024-10-09,47,rock
0e6fZkLArSmDIHnZcIua7t,Không Yêu Em Thì Yêu Ai?,Vũ.,2024-09-27,66,rock
0hpWmAB3L0OJ3VBeMkOQUu,Kool-Aid,Bring Me The Horizon,2024-05-24,68,rock
2kyL1eP0mluFHYlAwKySzj,THINGS BEHIND THINGS BEHIND THINGS,Bon Iver,2024-10-18,62,rock
55ikcenXPbQdzCnO1sOuYg,I Was Made For Lovin’ You - from The Fall Guy,YUNGBLUD,2024-04-26,68,rock
6l6XVeeoTe3ggya4fLY8l8,A Tear in Space (Airlock),Glass Animals,2024-07-19,65,rock
5ncjUUHk43IjYXZCsQxcBw,This Town's Been Too Good To Us,Dylan Scott,2024-03-29,71,rock
0hVa4ysROPxUeN5yac5Fzk,The Emptiness Machine,Linkin Park,2024-09-24,62,rock
1QDgcVfZKIf2SKBjQzzTLs,Creatures in Heaven,Glass Animals,2024-07-19,62,rock
3WjuBnuW3JHSHtxet4V38x,Sweet December (feat. Kelly Clarkson),Brett Eldredge,2024-09-17,60,rock
2LsFnG9KYkWSk8dVopmHw2,RUNAWAY,OneRepublic,2024-07-12,58,rock
14WYmNQWvR2TTWoRp8t9Ml,RATATATA,BABYMETAL,2024-05-23,71,rock
24l3mfIPWVa645a9LEwSHx,YOUtopia,Bring Me The Horizon,2024-05-24,65,rock
0Brlm0oPqzabpgIG1D1eU5,LosT,Bring Me The Horizon,2024-05-24,66,rock
6rGf5AsEaVskU0pO2ewcUL,Sweet Disposition - John Summit & Silver Panda Remix,The Temper Trap,2024-01-26,69,rock
1rAzOr3zpUDRtN2zsqGHiG,Friendly Fire,Linkin Park,2024-02-23,62,rock
6tVahG14lCjexVQnYWKgwF,liMOusIne (feat. AURORA),Bring Me The Horizon,2024-05-24,67,rock
4fuIGEDNBkYPdsY7scsum8,ラムネ,indigo la End,2024-09-18,47,rock
0lfcOko3BkbcOOQvIJVUG0,I'll be there,MAN WITH A MISSION,2024-04-25,42,rock
5njHkFji5oL7cYrbuHZyaC,QWERTY,Linkin Park,2024-04-12,62,rock
1SBoKG4MjtH2vMUpftdQtc,Beautiful As You,Thomas Rhett,2024-08-23,69,rock
6fNaHkjAxP6rI2sZhT7QJn,Backslide,Twenty One Pilots,2024-05-24,68,rock
5gQyJNVUEydHMciwhih7EK,Ikot,Over October,2024-10-01,65,rock
7cSnylYfrW2vho71jk52EC,in the pocket,Mr.Children,2024-08-30,52,rock
4O05ZiEmlfUFPhvafHqcIO,Show Pony,Glass Animals,2024-07-19,60,rock
3UjEmhRZ0fGOrEFYQAQXsd,メリバ,PEOPLE 1,2024-10-09,56,rock
1LAlLBTGBUO0MDA8IbSysd,Overcompensate,Twenty One Pilots,2024-05-24,68,rock
2J3BzhevHS1UjZ5wHoboZd,心変わり,indigo la End,2024-04-10,45,rock
0TuWIRwex6d8rOJvdNoOO4,ラズリ,MONGOL800,2024-09-04,41,rock
4NRWsnujKTmjPhWvAaeoil,アカシア,BUMP OF CHICKEN,2024-09-04,51,rock
4LiRiw0zRSf9fN3QEf0fN3,レナセールセレナーデ,Momoiro Clover Z,2024-06-28,47,rock
2ktNtCRMXZ42waBcfjMQPp,SKETCH,Kiro Akiyama,2024-09-25,40,rock
0lKUFDN6EFpbg5bnUfkkrl,n/A,Bring Me The Horizon,2024-05-24,65,rock
5BiR7CY2Bj4s5CmV7HZdKi,Coming-of-age Story,Brandy Senki,2024-08-21,41,rock
442lxJfyUbsOWAYFBxNDdL,OK,Joey Valence & Brae,2024-06-07,59,rock
7hPBYRCHcBUMT7I5V9Go2s,Friendly Fire,Linkin Park,2024-04-12,54,rock
7ojQB63aoM7jk5JsF4CRkj,sTraNgeRs,Bring Me The Horizon,2024-05-24,62,rock
2zKMBHW3j6E4uxXXZhYwwD,東京ミッドナイト,MY FIRST STORY,2024-05-08,43,rock
6Bi1Y7TD70eWTCKn7jsQQm,A Tear in Space (Airlock),Glass Animals,2024-06-07,60,rock
16TNNC68tTEIGc8vqvoWg6,ULTRA C,Reol,2024-09-18,45,rock
4UyEA5UP6ducMaV9NiggTr,สาริกาลิ้นทอง (Smooth-talker),Paper Planes,2024-09-04,63,rock
4at8MHaxe5hFxcXiO2PPd4,シュガーソングとビターステップ,UNISON SQUARE GARDEN,2024-07-24,52,rock
2dPJtlvoa3GDowCh035M8P,Nếu Những Tiếc Nuối,Vũ.,2024-09-27,59,rock
34S44D8WfOAMp5fRDGhrBH,How I Learned To Love The Bomb,Glass Animals,2024-07-19,57,rock
55eWkBMyr3bAHVVE1SLmDE,Ikot,Over October,2024-04-12,71,rock
0nuWbGxJRzi8odd18gmtuH,Eye's Sentry,UVERworld,2024-02-25,47,rock
09ttHg3ZNVgDlYBZa1ZBw0,Starburster,Fontaines D.C.,2024-08-23,71,rock
2ObBVRY8a2lnAkNG62u9eC,Beautiful As You,Thomas Rhett,2024-05-10,61,rock
5IWsAjExgVuzDZQT2gexuS,輝けるもの,ACIDMAN,2024-01-05,37,rock
2tWhiQJQSTa5WE3eiByOf1,a bulleT w/ my namE On (feat. Underoath),Bring Me The Horizon,2024-05-24,62,rock
6Lto2Xj8y0U2bes2hmRMZu,Wonderful Nothing,Glass Animals,2024-07-19,60,rock
3keius8Oa84Xwul5LdvO1c,Hate This Song,All Time Low,2024-09-17,61,rock
5MKYYoox1eGoVe1P3gwljh,クロノスタシス,BUMP OF CHICKEN,2024-09-04,50,rock
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,2024-05-24,68,rock
1LJyhnPdYGRLerwJd8CmL1,Những Lời Hứa Bỏ Quên,Vũ.,2024-09-27,58,rock
4NrGMEm5SvvpJ9Tk1Rq3cP,Dilemma,Green Day,2024-01-19,61,rock
3xlrgvHcsv1oF8JEdbyQbr,初ＫＯ勝ち,Sheena Ringo,2024-05-28,44,rock
1BANPzYIhCQkJ1ZFq2Fb0O,Next Semester,Twenty One Pilots,2024-05-24,68,rock
6hXCQgN8DsyqymS0MfERpM,DiE4u,Bring Me The Horizon,2024-05-24,59,rock
4LFwqwVGdViVgDIvJNIqqV,"Sad Song - Mauldeth Road West Demo, Nov' 92",Oasis,2024-08-30,48,rock
6cy7ikHgmIH28MSrzT1wFS,strawberry,BUMP OF CHICKEN,2024-07-31,52,rock
1EQgXWPkU96b4tw3pJtTp1,AmEN! (feat. Lil Uzi Vert and Daryl Palumbo of Glassjaw),Bring Me The Horizon,2024-05-24,62,rock
3hiVgQ9ySswSx54XRHmmWP,ユアーズ,SUDA MASAKI,2024-07-03,40,rock
4EXcrHRRhbyrdXfLoxywpm,The White Lounge - Live,Mrs. GREEN APPLE,2024-09-22,55,rock
1xiVg44EgfJlytB07xTzs5,Barely Breathing (feat. Against The Current),From Ashes to New,2024-06-07,55,rock
5rSboI4wEJlbrvkfpKm6WB,My God Is Still The Same,Sanctus Real,2024-04-19,62,rock
0BzTjRJQjOxMZpCAGnPXhp,Evergreen (feat. Caamp),Richy Mitch & The Coal Miners,2024-08-09,65,rock
5bKLghiW6WgmuLAd6kV6SP,Angels (Glory To God),Phil Wickham,2024-11-01,55,rock
1BSPzJUlehqKGH7usVYCCE,Backseat,[Alexandros],2024-09-18,43,rock
2FpTKYNgIKLGpNYu7doupu,R.i.p. (duskCOre RemIx),Bring Me The Horizon,2024-05-24,59,rock
50amfYifJEP7qTqB7YrEHg,utatane,Leina,2024-09-25,35,rock
5ZAsWvt7N700RZR7WoOkRs,新しい恋人達に,back number,2024-09-11,45,rock
1ANIfdH1Xa395q4govgp9g,DOGLAND,PEOPLE 1,2024-01-10,50,rock
3sEufjE0ITaW5qhtnW3avv,Vignette,Twenty One Pilots,2024-05-24,66,rock
7cKLxhcInsurEGsk55A3VO,楽園の地図,back number,2024-09-11,48,rock
7stpbtJzoBx1D38egFeT29,Brave New World,STARSET,2024-05-03,56,rock
17K79g6BKzDGRcqycIIXcQ,包帯,Tele,2024-09-04,48,rock
7jGiXLzchqbDTW7WzSU7a3,ปล่อยดาว (Flaw),YEW,2024-08-15,61,rock
0S7lkKStHgfgjgwSFOvRNA,The Craving - single version,Twenty One Pilots,2024-05-22,61,rock
3qllaNK66kKxX123f0eKpj,Mùa Mưa Ấy,Vũ.,2024-09-27,56,rock
305CVeZiltZSwVH9EJhwif,狂詩曲,QUEEN BEE,2024-09-27,40,rock
7ve3QsU7QcPdl8DnsyywGv,One Assassination Under God,Marilyn Manson,2024-11-22,60,rock
1NabPfsC4hEMd6lSEragQE,ずっと好きだから,neguse.,2024-06-07,54,rock
5Zq5HHYL8YX2U1S5hY5tRZ,Landmines,Sum 41,2024-03-29,62,rock
1kiw6IXeTauPy3L964yxoZ,Angel,NewDad,2024-01-26,57,rock
7GVQS66ukm48XZVymA3ZUg,Midwest Indigo,Twenty One Pilots,2024-05-24,67,rock
1SfUUKXNcbebiw0T5rioWf,Awesome Life,Novelbright,2024-03-07,39,rock
0wEGo9LsSrSUz9HOtraWAO,Overcompensate,Twenty One Pilots,2024-02-29,63,rock
0u5F4oIPIGPrNL8A0Creez,Nobody's Soldier,Hozier,2024-08-19,59,rock
5IZDnmnMBzLnE6APoYL26d,bình yên,Vũ.,2024-08-29,61,rock
4Q3ERWBrb4lhDvAPyANjY5,The Boys Of Summer - Remastered 2024,Don Henley,2024-10-04,71,rock
1swz9stsbG1p34SJHJqiww,Murder on the Dance Floor - triple j Like A Version,Royel Otis,2024-01-29,67,rock
4n8TKmRLfD82RWnhb6HMNw,ความคาดหวัง,Cocktail,2024-08-29,60,rock
6IfLdaA77asZvofXazYibP,鈴々,PEOPLE 1,2024-01-10,51,rock
2YL1nqQAZbiJFey1mwVCXu,Under My Skin,NewDad,2024-09-27,55,rock
7Ij982d8c03oFU29uDoGy6,ドラ１独走,Sheena Ringo,2024-05-28,44,rock
1WbqdJzBawPmNVBL1tT7dK,ดีใจรึเปล่า,Whal & Dolph,2024-02-14,62,rock
7hvs8UV83TpZV0Jiu84OsT,不小心 - 電影《夏日的檸檬草》主題曲,婁峻碩,2024-07-30,52,hip-hop
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2024-05-04,88,hip-hop
01KDzPqoYKiUSV54SKWEHf,做你的格,玖壹壹,2024-05-28,48,hip-hop
4HLYZKtAd0hUYVpe8NywZr,SEX TAPE,ØZI,2024-03-27,51,hip-hop
5P66jWpMGuRtTrJHz2pneh,EEEASY,ØZI,2024-07-12,50,hip-hop
5kDgJffgJ0lYHTSiaXFWNw,BABY I'M BACK,The Kid LAROI,2024-08-09,79,hip-hop
0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,2024-07-09,83,hip-hop
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,Gunna,2024-05-10,84,hip-hop
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,2024-01-12,82,hip-hop
2tudvzsrR56uom6smgOcSf,Like That,Future,2024-03-22,84,hip-hop
22DH8NChecsgPxDjA4pqer,Tough,Quavo,2024-07-03,76,hip-hop
28drn6tQo95MRvO0jQEo5C,Type Shit,Future,2024-03-22,83,hip-hop
4Na2HfNSr58chvfX69fy36,one of wun,Gunna,2024-05-10,83,hip-hop
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,Jordan Adetunji,2024-06-24,84,hip-hop
23EDUpNbiKcDwhUf9kBRo8,Bad Girls Like You,Tobii,2024-08-29,73,hip-hop
2cZOYofOX4d6g0OXxkaIjA,ALL RED,Playboi Carti,2024-09-13,78,hip-hop
2hKYtHbwYOSjvYQhVdUpdQ,TGIF,GloRilla,2024-06-21,71,hip-hop
32TTewBmtmhUmYxS1ajqaJ,hakuna matata,Gunna,2024-05-10,79,hip-hop
76Ku9OBFK1NjMylR8r4WLK,Gang Baby,NLE Choppa,2024-09-27,82,hip-hop
3Fra5SMXXDTSRXVoDf8Xwd,GIRLS,The Kid LAROI,2024-08-09,72,hip-hop
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,2024-05-31,81,hip-hop
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,Drake,2024-08-30,78,hip-hop
1560osUcXrnov6yuOjXvc1,No Face,Drake,2024-08-31,76,hip-hop
4CdAc7V4hUe1cuJAjnPpSQ,Parking Lot,Mustard,2024-07-26,73,hip-hop
1CDQzbCz4KSQxHe7LMEgRM,Houdini,Eminem,2024-07-12,78,hip-hop
3dTcqX8YTH1Hpk2pGHbBbq,APEROL SPRITZ,The Kid LAROI,2024-10-11,67,hip-hop
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,2024-04-30,78,hip-hop
1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),Drake,2024-08-30,74,hip-hop
1xmvq1fYLs9TEgikaFilGW,Thick Of It (feat. Trippie Redd),KSI,2024-10-03,78,hip-hop
7z3PblAN3dH1JMewiRydkZ,GIRLS,The Kid LAROI,2024-06-28,71,hip-hop
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,2024-04-19,73,hip-hop
0hKtu53OlIFXVuYkZwcn3o,Cinderella,Future,2024-03-22,75,hip-hop
3X1LErJuyzAEjH6X11ooMS,it boy,bbno$,2024-05-24,71,hip-hop
5wttBUDyaHAR5q9fYnN3YF,prove it,21 Savage,2024-01-12,74,hip-hop
3aCPResPDNae3pXTocGpYe,LIL DEMON,Future,2024-09-20,76,hip-hop
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,2024-02-13,78,hip-hop
5In8B6Om5OKrhwBMB4tXSi,Fuel,Eminem,2024-07-12,74,hip-hop
7sVbKoBdhXtYCEOO6qC1SN,We Still Don't Trust You,Future,2024-04-12,73,hip-hop
068AyhyvE67qMRsMXLqAnd,Lady Killers II,G-Eazy,2024-03-17,77,hip-hop
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),mgk,2024-07-26,76,hip-hop
2yUzr8Sr6ldG8vmHhZwTnz,née-nah,21 Savage,2024-01-12,73,hip-hop
5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,A$AP Rocky,2024-08-30,71,hip-hop
5Nt2FMqnKI2mlp7lztURNo,KEHLANI (REMIX) [feat. Kehlani],Jordan Adetunji,2024-06-20,72,hip-hop
0lOQaZwX9AkAiSvObh4G70,All to Myself,Future,2024-04-12,72,hip-hop
3lUYO6zvXI88sNDpyKvIJ2,Or What,NLE Choppa,2024-09-06,74,hip-hop
4IFd7EVCyJsUHesBMXI8ju,Parking Lot,Mustard,2024-06-21,69,hip-hop
2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,Future,2024-09-20,71,hip-hop
3O5P2ZDUwExzcIdZkJwFq1,Burgis,Flow G,2024-03-01,72,hip-hop
2n0OFvWzkojBD1kVIOeGqe,Marikit Sa Dilim,Juan Caoile,2024-02-09,67,hip-hop
6NCtzHANN8GwvxdrSzJBB9,Wait On It (feat. Bryson Tiller & Chris Brown),Jeremih,2024-06-28,65,hip-hop
5RMTsrJkrtumtiIZjy7dL6,H.Y.B. (feat. Bas & Central Cee),J. Cole,2024-04-05,67,hip-hop
4HMUrFl8y6rQCzEbaGEkcj,Somebody Save Me,Eminem,2024-07-12,74,hip-hop
2jnezASa7o0lP6aif6VrIf,TEFLON DON,Future,2024-09-20,70,hip-hop
43nqv4QZLdroszZ03wKCCh,Escape,Nemzzz,2024-07-18,73,hip-hop
18ENCZw5lQc10UwwFiH1QK,two,bbno$,2024-10-04,70,hip-hop
0NJAqnvbF6vzripOB7PclP,Babaero,gins&melodies,2024-01-09,73,hip-hop
6x9pCndnXEoea0CMcfjs9W,n.h.i.e.,21 Savage,2024-01-12,67,hip-hop
3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,tlinh,2024-09-18,68,hip-hop
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,2024-05-03,71,hip-hop
2FoahzOSxJnalPA8aBUme3,all of me,21 Savage,2024-01-12,70,hip-hop
7fzN9lz890zav0HERLvVKZ,prada dem (feat. Offset),Gunna,2024-05-10,69,hip-hop
4eIkgU9qfmwwPicaCRUI55,L's,Nemzzz,2024-03-18,70,hip-hop
6BqnE3hiqtywrLMJ3ulYDp,รถไฟบนฟ้า,D Gerrard,2024-01-05,58,hip-hop
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),GloRilla,2024-04-05,74,hip-hop
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,GloRilla,2024-04-05,75,hip-hop
1pnDvUuAEd6z8bKEsbAjk1,We Don't Trust You,Future,2024-03-22,70,hip-hop
6cChz3Pak7UtjuVJJRZmCm,Sialan,Adrian Khalif,2024-09-27,75,hip-hop
3rXlcLZk3MCaRPND5g9QiW,Blow for Blow (feat. J. Cole),Tee Grizzley,2024-09-27,65,hip-hop
00h9iBIZPHjHAVoNzKHIOz,We Made It,Nik Makino,2024-01-01,65,hip-hop
6iocSqeYyXVcXX6IigUqmH,偶像已死,Gareth.T,2024-09-12,51,hip-hop
1qA0gniLfP4RIRmVTEe1eM,Kasama,Flow G,2024-09-28,62,hip-hop
487JCvAXVblflZyDJn3fSp,Help Me,Real Boston Richey,2024-05-31,70,hip-hop
4lwfqyQXSDJ7kELpMErMih,Sorry Not Sorry,Lil Yachty,2024-08-16,69,hip-hop
2cH8wHImerFokgmhjyhCTU,Huntin’ Wabbitz,J. Cole,2024-04-05,70,hip-hop
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,2024-05-03,71,hip-hop
2K7sv1mno9PvbXVBpqvSKn,sneaky,21 Savage,2024-01-12,66,hip-hop
7LwCqIMsKebFSsGX1eIqoS,IT'S US (feat. Lil Yachty),Nemzzz,2024-03-18,69,hip-hop
2ayGJpuQFrTlIYVQ8iNPY8,SORRY,MILLI,2024-06-20,58,hip-hop
5brMixqQiQN4D60xmvrSts,Kissing Strangers,USHER,2024-02-09,58,hip-hop
0oMlowcYGs70fDAfRf8eKJ,Ciao!,Bryson Tiller,2024-04-05,63,hip-hop
3OxL6MuctgZp1e0zxoAZhH,Young Metro,Future,2024-03-22,70,hip-hop
0CFhbNsY7CsuSkBQOiLPzz,Or What,NLE Choppa,2024-09-27,73,hip-hop
4067uAzJZUHJInwOo7X701,Boyfriend,ALLMO$T,2024-06-28,73,hip-hop
0SLzsfxED15vyUccX4bCqo,HOP ON DA SHOW,tlinh,2024-09-18,62,hip-hop
3w2uH1D7s2lyBNionSZOM0,ILY,Young Blood Neet,2024-02-18,68,hip-hop
0ZBg0OsGKgZajDgFtryiz7,prada dem (feat. Offset),Gunna,2024-03-15,64,hip-hop
1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,Lil Yachty,2024-02-02,71,hip-hop
4Dx4e0X5dR6TW85dtFU42x,Red Leather,Future,2024-04-12,68,hip-hop
0fyP96TikhD9sM4eKqw5Yp,dangerous,21 Savage,2024-01-12,64,hip-hop
7n8XxOyeEnGBNJ7u5ClhCn,ลูกคุณหนู,MEYOU,2024-02-29,58,hip-hop
0a66FPlQojQPT28qLEI952,PTSD,Nemzzz,2024-03-18,68,hip-hop
57L5EYzCfHS7Jd58rV33lW,HIGHJACK,A$AP Rocky,2024-08-02,68,hip-hop
4vpx4cL7IRedZul0j0bL2c,let it breathe (feat. Roddy Ricch),Gunna,2024-05-10,67,hip-hop
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,Future,2024-03-22,68,hip-hop
41TXadM22OIJY04xSW9iuv,collage,Gunna,2024-05-10,66,hip-hop
0dBKcPEAsdxWJsqNDNHcPz,Dân Chơi Sao Phải Khóc,Andree Right Hand,2024-01-05,56,hip-hop
0DhCbTQZfWD8P8pOlg3jv9,TOO FAST,Future,2024-09-20,64,hip-hop
2TX04DO2zwrmoZKos95IA5,back in the a,Gunna,2024-05-10,66,hip-hop
7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,Da LAB,2024-10-05,62,hip-hop
28xOPIPw0joNPwYd0asIT5,Fried (She a Vibe),Future,2024-03-22,69,hip-hop
0DhCbTQZfWD8P8pOlg3jv9,TOO FAST,Future,2024-09-20,64,hip-hop
2TX04DO2zwrmoZKos95IA5,back in the a,Gunna,2024-05-10,66,hip-hop
7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,Da LAB,2024-10-05,62,hip-hop
28xOPIPw0joNPwYd0asIT5,Fried (She a Vibe),Future,2024-03-22,69,hip-hop
4bt7RdJMUicjOED9A5Div1,ГЛАМУР,uniqe,2024-06-21,73,hip-hop
0Izt8MdEU7zDy2hDsm5YkH,Wanna Be (with Megan Thee Stallion),GloRilla,2024-04-05,65,hip-hop
0Ta2fVj5VeLL49IZQ9JCO5,Meet The 6ixers,BigXthaPlug,2024-05-10,68,hip-hop
1yfKakY4rvI17lk20ekuRA,Crocodile Tearz,J. Cole,2024-04-05,65,hip-hop
29TD6wm2gYpqNlKim9ni88,Highschool,Shanti Dope,2024-06-28,65,hip-hop
3YPEtDvQWStCH8eCq0Fl8Z,Housekeeping Knows (feat. Latto),Drake,2024-08-30,62,hip-hop
5ieqvcZfycFIMJnF84D1Du,still prevail,Gunna,2024-05-10,63,hip-hop
0mpDXW1y4X7MlyPecWAlzJ,BOP (feat. GloRilla),Big Boogie,2024-02-23,67,hip-hop
6pf7fmrtYcA4WpqTksuh68,SKI,Future,2024-09-20,67,hip-hop
2rHlkGQAXF0Z0mKWsC38d0,Real Love,Shanti Dope,2024-07-26,63,hip-hop
2BOpFmZQ89Rjm2wvmud1MU,Out Of My Hands,Future,2024-04-12,65,hip-hop
5CJ3DQPUmrtI2lqRjPk4K6,FLY,Quavo,2024-08-09,70,hip-hop
70ToiXlzl8N1EgfC07ZcZE,Ice Attack,Future,2024-03-22,64,hip-hop
5VMivzA6e7YD4HrZZEpclj,F*cked A Fan,Veeze,2024-07-12,66,hip-hop
02Cp3VTUWNed8hr69BhKz6,dark days,21 Savage,2024-01-12,61,hip-hop
4Xzq2WibDHR5Eufi21HlEZ,should've wore a bonnet,21 Savage,2024-01-12,64,hip-hop
1pymWRCuZfCd0zdiBJo0Hj,REAL GANGSTA LOVE,Trueno,2024-05-23,80,hip-hop
16k6Mkih2WIccEjhtRmMni,Style Rare (with Gunna),Offset,2024-06-28,61,hip-hop
5sGAdzerznua6nkFZr4jW6,TUYẾT TRÊN PHỐ (feat. Gill),RAP VIỆT,2024-09-30,57,hip-hop
5fGWamKtCGZXW04flUxXl0,Tequila Rose,HELLMERRY,2024-03-09,67,hip-hop
3nvn1t6aZ4ocg4tqxxVtBn,คงดีถ้าเป็นเขา (Desire),GAVIN:D,2024-08-21,56,hip-hop
20hxZJQBUWzgDdRe2tmTRJ,Capo,NLE Choppa,2024-04-05,68,hip-hop
1kbWSEbOVClaxDd6g4G66w,Someone Else - Lost Tapes 2015,Tory Lanez,2024-07-12,67,hip-hop
3Huma5kcTHmfgZ6UadDB9R,ghost boy,Lil Peep,2024-09-18,70,hip-hop
6ZCfGA0bPM50DPmcSlJKGY,HABLAME CLARO,Yandel,2024-09-12,69,hip-hop
5zXTskPR6ybGjMoZfJnJ6O,neck on a yacht,Gunna,2024-05-10,65,hip-hop
4UZE33BJf8b9KYOQhdcnJi,Answer The G,SUPAFLY,2024-04-23,64,hip-hop
4E2fOeF5A6onC10OtnjXJa,Trae The Truth in Ibiza,J. Cole,2024-04-05,62,hip-hop
6qltYwOOeBPILmT9qYuAYd,Ruin,USHER,2024-02-09,58,hip-hop
5NWpquAje6NyvxD57oXNu6,SPIDER,GIMS,2024-09-13,74,hip-hop
3ER1r0HipeSSu7YNImC6vd,Bước Za Đi Xa,Wxrdie,2024-09-18,57,hip-hop
6f7M5UzYYeLFCMIBQhxk2J,Lặng,Rhymastic,2024-07-09,60,hip-hop
13bPROSNrEszkMcTtX2SHh,Joga Bonito,AJ Tracey,2024-04-18,66,hip-hop
2HC3jRQilGWyFlvICAqCaP,ผูกพันต้องลา,GAVIN:D,2024-05-16,56,hip-hop
2nNvk9siGRLiWP2RV0XDW2,MONEY AND VIBES,Nemzzz,2024-03-18,63,hip-hop
1TcmqSx576eBcuTxTtcEAk,NGÂN,tlinh,2024-09-18,57,hip-hop
5hO3XBO6W6GwyBJOAtivCf,ATM,Nemzzz,2024-05-16,63,hip-hop
6UTXf9k0H3JDus2ZZDwGpC,Favourite Girl,Darkoo,2024-05-02,67,hip-hop
7n3Czk07KugPQOWuqCHDmF,Teresa & Maria,alyona alyona,2024-01-11,62,hip-hop
0yyFAbTlOk7DFhh6RSug9S,SOIS PAS TIMIDE,GIMS,2024-09-13,75,hip-hop
2JhOOBiJ6fCmddZw9mluLf,Rosalia,Jala Brat,2024-02-16,57,hip-hop
4cVib7MouSHnwaAZ6Y5kjT,Punta Cana,Jala Brat,2024-02-16,47,hip-hop
2O0LxiH1uiVL8SuKtDaSyG,Puklo Nebo,Jala Brat,2024-02-16,44,hip-hop
0mFGvdKGNLjklJN6ManyT6,Monster,Jala Brat,2024-02-16,56,hip-hop
1HcXfOHPGMVr2aZiGLBXiE,today i did good,Gunna,2024-05-10,62,hip-hop
3jK1QRugwuAKAKOrtac7a2,Good Good,USHER,2024-02-09,58,hip-hop
6LAicOLiCrHw0bmaLBDbC8,whatsapp (wassam),Gunna,2024-05-10,61,hip-hop
5ORMtD5Pxq21oxTfWkZ2Fe,Cataleya,Jala Brat,2024-06-29,55,hip-hop
